duration_years,log_project_cost,funding_gap_ratio,region_encoded,environment_risk,risk_label,contract_graph_score,schedule_contract_risk,financial_contract_risk,quality_contract_risk,termination_contract_risk
5.101369863013699,18.064005814299346,0.0,0,1,0,0.16363636363636366,1.53041095890411,3.6128011628598693,0.1,0.0
5.101369863013699,19.162618093443648,0.10476190426303855,6,1,0,0.16363636363636366,1.53041095890411,3.8325236186887297,0.1,0.020952380852607713
5.101369863013699,19.424982356812237,0.2673992664197829,6,6,0,0.16363636363636366,1.53041095890411,3.8849964713624474,0.6000000000000001,0.05347985328395658
5.120547945205479,20.05992985589935,0.7088113666282077,1,0,0,0.16363636363636366,1.536164383561644,4.011985971179871,0.0,0.14176227332564154
5.038356164383561,18.667540829696392,0.6874999946289063,1,0,0,0.16363636363636366,1.5115068493150685,3.733508165939279,0.0,0.13749999892578127
6.654794520547945,19.035866388448003,0.18918918816654492,0,1,0,0.16363636363636366,1.996438356164384,3.807173277689601,0.1,0.03783783763330899
4.6876712328767125,17.72753358339242,0.0,2,1,0,0.16363636363636366,1.406301369863014,3.5455067166784846,0.1,0.0
1.3013698630136987,17.034386422832473,0.0,0,6,0,0.16363636363636366,0.39041095890410965,3.4068772845664945,0.6000000000000001,0.0
5.30958904109589,19.468876550212155,0.2988606475061853,0,0,0,0.16363636363636366,1.5928767123287673,3.893775310042431,0.0,0.05977212950123706
1.7342465753424658,17.840862266556567,0.9999999821428575,0,1,0,0.16363636363636366,0.5202739726027398,3.5681724533113135,0.1,0.1999999964285715
4.153424657534247,16.52356082573315,0.0,1,1,0,0.16363636363636366,1.2460273972602742,3.30471216514663,0.1,0.0
5.786301369863014,18.09217669086922,0.08333333217592594,6,1,0,0.16363636363636366,1.7358904109589044,3.6184353381738443,0.1,0.016666666435185187
5.504109589041096,17.140546614632086,0.0,0,0,0,0.16363636363636366,1.651232876712329,3.4281093229264172,0.0,0.0
5.8,19.659054977894186,0.347246375805083,4,0,0,0.16363636363636366,1.7400000000000002,3.9318109955788376,0.0,0.06944927516101661
5.005479452054795,20.034110679648034,0.5816733056141966,6,1,0,0.16363636363636366,1.5016438356164385,4.006822135929607,0.1,0.11633466112283933
3.0191780821917806,16.261329905699338,0.13344886191950936,0,1,0,0.16363636363636366,0.9057534246575343,3.2522659811398675,0.1,0.026689772383901873
1.0301369863013699,19.11382792951231,0.0,0,6,0,0.16363636363636366,0.309041095890411,3.8227655859024625,0.6000000000000001,0.0
5.528767123287671,18.440483381052466,0.01960784294502115,0,1,0,0.16363636363636366,1.6586301369863015,3.6880966762104936,0.1,0.00392156858900423
6.005479452054795,17.550796408758714,0.0,3,1,0,0.16363636363636366,1.8016438356164386,3.510159281751743,0.1,0.0
5.545205479452055,19.555303473358943,0.03536977480588497,3,1,0,0.16363636363636366,1.6635616438356169,3.911060694671789,0.1,0.007073954961176994
4.8,20.125428838008972,0.6363636352066115,4,6,0,0.16363636363636366,1.4400000000000002,4.025085767601794,0.6000000000000001,0.1272727270413223
4.068493150684931,18.82073122606189,0.593806551418952,2,1,0,0.16363636363636366,1.2205479452054795,3.7641462452123786,0.1,0.1187613102837904
1.0657534246575342,17.622173069956816,0.0,0,6,0,0.16363636363636366,0.3197260273972603,3.5244346139913634,0.6000000000000001,0.0
6.115068493150685,16.722411672456456,0.0,0,1,0,0.16363636363636366,1.8345205479452056,3.3444823344912913,0.1,0.0
1.810958904109589,14.220976332738882,0.9999993333337778,0,6,0,0.16363636363636366,0.5432876712328768,2.8441952665477768,0.6000000000000001,0.19999986666675557
4.164383561643835,20.454025991048198,0.8447562688560183,2,6,0,0.16363636363636366,1.2493150684931509,4.090805198209639,0.6000000000000001,0.16895125377120368
3.164383561643836,18.826145858727198,0.0,4,1,0,0.16363636363636366,0.9493150684931508,3.76522917174544,0.1,0.0
1.167123287671233,15.424948670398354,0.0,1,6,0,0.16363636363636366,0.35013698630136997,3.084989734079671,0.6000000000000001,0.0
6.002739726027397,18.826145858727198,0.0,0,1,0,0.16363636363636366,1.8008219178082194,3.76522917174544,0.1,0.0
1.0,19.806975107572256,0.0,2,6,0,0.16363636363636366,0.30000000000000004,3.9613950215144516,0.6000000000000001,0.0
